dataset,task_id,method,seed,answer,cost_usd,latency_s,prompt_tokens,completion_tokens,agent_used,reason,error
mbpp,Mbpp/440,TrustRoute-StrongestQueried,2,"```python
import nltk

# Ensure NLTK data is downloaded once
try:
    nltk.data.find('tokenizers/punkt')
    nltk.data.find('taggers/averaged_perceptron_tagger')
except nltk.downloader.DownloadError:
    nltk.download('punkt', quiet=True)
    nltk.download('averaged_perceptron_tagger', quiet=True)

def find_adverb_position(sentence: str):
    """"""
    Finds the first adverb and its position in a given sentence.

    Args:
        sentence: The input string sentence.

    Returns:
        A tuple (start_index, end_index, adverb_text) of the first adverb found.
        Returns None if no adverb is found.
    """"""
    tokens = nltk.word_tokenize(sentence)
    tagged_words = nltk.pos_tag(tokens)

    current_char_idx = 0
    for word_token, tag in tagged_words:
        # Find the starting index of the current word token in the original sentence,
        # starting the search from the point after the previous token.
        # This correctly accounts for spaces and punctuation ignored/split by tokenization.
        start_index = sentence.find(word_token, current_char_idx)

        if start_index == -1:
            # This should ideally not happen if word_token is a direct result of word_tokenize
            # applied to the sentence. If it does, it implies a mismatch or a token
            # that's not a literal substring. For robustness, we skip this token
            # and try to find the next.
            # A more sophisticated solution might try to re-align or handle specific
            # tokenizer behaviors (e.g., contractions ""don't"" -> ""do"", ""n't"").
            # For this problem's scope, we'll assume direct find is sufficient.
            # Advance `current_char_idx` past the approximate length of the token
            # to avoid getting stuck if `find` fails for some reason.
            current_char_idx += len(word_token) + 1 # Add 1 for potential space
            continue

        end_index = start_index + len(word_token)

        if tag.startswith('RB'):  # RB, RBR, RBS are adverb tags
            return (start_index, end_index, word_token)

        # Update the current_char_idx for the next search.
        # This ensures we look for the next token *after* the current token's actual end
        # in the original sentence, implicitly skipping any intermediate spaces or punctuation.
        current_char_idx = end_index

    return None

```",0.02674615,54.05802536010742,0,0,cand-gemini-2.5-flash,stage2_strongest_queried,
mbpp,Mbpp/137,TrustRoute-StrongestQueried,2,"```python
import math

def zero_count(arr):
    zeroes = arr.count(0)
    non_zeroes = len(arr) - zeroes
    return zeroes / non_zeroes if non_zeroes != 0 else float('inf')
```",0.0007442500000000001,16.468243837356567,0,0,cand-deepseek-r1,stage2_strongest_queried,
mbpp,Mbpp/224,TrustRoute-StrongestQueried,2,"```python
def count_Set_Bits(n):
    return bin(n).count('1')
```",0.00054,17.52801775932312,0,0,cand-deepseek-r1,stage2_strongest_queried,
mbpp,Mbpp/757,TrustRoute-StrongestQueried,2,"```python
def count_reverse_pairs(strings):
    seen = set()
    count = 0
    for s in strings:
        rev = s[::-1]
        if rev in seen:
            count += 1
        seen.add(s)
    return count
```",0.0014187500000000003,33.35525345802307,0,0,cand-deepseek-r1,stage2_strongest_queried,
mbpp,Mbpp/132,TrustRoute-StrongestQueried,2,"```python
def tup_string(tup):
    return ''.join(tup)
```",0.00039346,10.195451498031616,0,0,cand-deepseek-r1,stage2_strongest_queried,
mbpp,Mbpp/171,TrustRoute-StrongestQueried,2,"```python
def perimeter_pentagon(side_length):
    return 5 * side_length
```",0.0003684,7.086065769195557,0,0,cand-deepseek-r1,stage2_strongest_queried,
mbpp,Mbpp/428,TrustRoute-StrongestQueried,2,"```python
def shell_sort(arr):
    n = len(arr)
    gap = n // 2
    
    while gap > 0:
        for i in range(gap, n):
            temp = arr[i]
            j = i
            while j >= gap and arr[j - gap] > temp:
                arr[j] = arr[j - gap]
                j -= gap
            arr[j] = temp
        gap //= 2
    return arr
```",0.00082476,13.626408576965332,0,0,cand-deepseek-r1,stage2_strongest_queried,
mbpp,Mbpp/433,TrustRoute-StrongestQueried,2,"```python
def check_greater(arr, num):
    return all(num > x for x in arr)
```",0.00053531,10.4498872756958,0,0,cand-deepseek-r1,stage2_strongest_queried,
mbpp,Mbpp/732,TrustRoute-StrongestQueried,2,"```python
def replace_specialchar(text):
    return ''.join(':' if c in ' ,.' else c for c in text)
```",0.00062272,12.944394588470459,0,0,cand-deepseek-r1,stage2_strongest_queried,
mbpp,Mbpp/633,TrustRoute-StrongestQueried,2,"```python
def pair_xor_Sum(arr, n):
    total = 0
    for i in range(n):
        for j in range(i + 1, n):
            total += arr[i] ^ arr[j]
    return total
```",0.00077451,22.59291958808899,0,0,cand-deepseek-r1,stage2_strongest_queried,
mbpp,Mbpp/145,TrustRoute-StrongestQueried,2,"```python
def max_Abs_Diff(arr):
    return max(arr) - min(arr)
```",0.00042668000000000003,9.965477705001831,0,0,cand-deepseek-r1,stage2_strongest_queried,
mbpp,Mbpp/404,TrustRoute-StrongestQueried,2,"```python
def minimum(a, b):
    return a if a < b else b
```",0.00039190000000000004,16.143856287002563,0,0,cand-deepseek-r1,stage2_strongest_queried,
mbpp,Mbpp/628,TrustRoute-StrongestQueried,2,"```python
def replace_spaces(s):
    return s.replace(' ', '%20')
```",0.00038944,17.919981956481934,0,0,cand-deepseek-r1,stage2_strongest_queried,
mbpp,Mbpp/290,TrustRoute-StrongestQueried,2,"```python
def max_length(lst):
    if not lst:
        return (0, [])
    max_list = max(lst, key=len)
    return (len(max_list), max_list)
```",0.0007394000000000001,22.908231496810913,0,0,cand-deepseek-r1,stage2_strongest_queried,
mbpp,Mbpp/610,TrustRoute-StrongestQueried,2,"```python
def remove_kth_element(lst, k):
    return lst[:k-1] + lst[k:]
```",0.0006685,18.15728187561035,0,0,cand-deepseek-r1,stage2_strongest_queried,
mbpp,Mbpp/412,TrustRoute-StrongestQueried,2,"```python
def remove_odd(lst):
    return [x for x in lst if x % 2 == 0]
```",0.00038613,24.880332469940186,0,0,cand-deepseek-r1,stage2_strongest_queried,
mbpp,Mbpp/274,TrustRoute-StrongestQueried,2,"```python
def even_binomial_Coeff_Sum(n):
    return 2 ** (n - 1)
```",0.00071165,15.862344741821289,0,0,cand-deepseek-r1,stage2_strongest_queried,
mbpp,Mbpp/281,TrustRoute-StrongestQueried,2,"```python
def all_unique(lst):
    return len(lst) == len(set(lst))
```",0.00039502000000000005,59.487019538879395,0,0,cand-deepseek-r1,stage2_strongest_queried,
mbpp,Mbpp/59,TrustRoute-StrongestQueried,2,"```python
def is_octagonal(n):
    return n * (3 * n - 2)
```",0.00047196,28.860558032989502,0,0,cand-deepseek-r1,stage2_strongest_queried,
mbpp,Mbpp/721,TrustRoute-StrongestQueried,2,"```python
def maxAverageOfPath(matrix):
    n = len(matrix)
    dp_sum = [[0] * n for _ in range(n)]
    dp_len = [[0] * n for _ in range(n)]
    
    dp_sum[0][0] = matrix[0][0]
    dp_len[0][0] = 1
    
    for i in range(1, n):
        dp_sum[i][0] = dp_sum[i-1][0] + matrix[i][0]
        dp_len[i][0] = dp_len[i-1][0] + 1
    
    for j in range(1, n):
        dp_sum[0][j] = dp_sum[0][j-1] + matrix[0][j]
        dp_len[0][j] = dp_len[0][j-1] + 1
    
    for i in range(1, n):
        for j in range(1, n):
            if dp_sum[i-1][j] / dp_len[i-1][j] > dp_sum[i][j-1] / dp_len[i][j-1]:
                dp_sum[i][j] = dp_sum[i-1][j] + matrix[i][j]
                dp_len[i][j] = dp_len[i-1][j] + 1
            else:
                dp_sum[i][j] = dp_sum[i][j-1] + matrix[i][j]
                dp_len[i][j] = dp_len[i][j-1] + 1
    
    return dp_sum[n-1][n-1] / dp_len[n-1][n-1]
```",0.00209518,33.49688649177551,0,0,cand-deepseek-r1,stage2_strongest_queried,
mbpp,Mbpp/556,TrustRoute-StrongestQueried,2,"```python
def find_Odd_Pair(arr, n):
    odd_count = 0
    for i in range(n):
        if arr[i] % 2 == 1:
            odd_count += 1
    even_count = n - odd_count
    return odd_count * even_count
```",0.00080122,53.838237285614014,0,0,cand-deepseek-r1,stage2_strongest_queried,
mbpp,Mbpp/82,TrustRoute-StrongestQueried,2,"```python
import math

def volume_sphere(radius):
    return (4/3) * math.pi * radius**3
```",0.00041661,41.9644570350647,0,0,cand-deepseek-r1,stage2_strongest_queried,
mbpp,Mbpp/807,TrustRoute-StrongestQueried,2,"```python
def first_odd(numbers):
    for num in numbers:
        if num % 2 != 0:
            return num
    return None
```",0.00039268999999999996,14.808108568191528,0,0,cand-deepseek-r1,stage2_strongest_queried,
mbpp,Mbpp/733,TrustRoute-StrongestQueried,2,"```python
def find_first_occurrence(arr, target):
    left, right = 0, len(arr) - 1
    result = -1
    
    while left <= right:
        mid = (left + right) // 2
        if arr[mid] == target:
            result = mid
            right = mid - 1
        elif arr[mid] < target:
            left = mid + 1
        else:
            right = mid - 1
    
    return result
```",0.00101152,16.41423511505127,0,0,cand-deepseek-r1,stage2_strongest_queried,
mbpp,Mbpp/435,TrustRoute-StrongestQueried,2,"```python
def last_Digit(n):
    return abs(n) % 10
```",0.00042511999999999997,9.506559610366821,0,0,cand-deepseek-r1,stage2_strongest_queried,
mbpp,Mbpp/731,TrustRoute-StrongestQueried,2,"```python
import math

def lateralsurface_cone(r, h):
    l = math.sqrt(r**2 + h**2)
    return math.pi * r * l
```",0.00057682,18.535970211029053,0,0,cand-deepseek-r1,stage2_strongest_queried,
mbpp,Mbpp/388,TrustRoute-StrongestQueried,2,"```python
def highest_Power_of_2(n):
    return 1 << (n.bit_length() - 1)
```",0.0010197600000000002,24.626296281814575,0,0,cand-deepseek-r1,stage2_strongest_queried,
mbpp,Mbpp/592,TrustRoute-StrongestQueried,2,"```python
def sum_Of_product(n):
    total = 0
    for i in range(1, n + 1):
        total += i * (n - i + 1)
    return total
```",0.00076083,19.64179015159607,0,0,cand-deepseek-r1,stage2_strongest_queried,
mbpp,Mbpp/261,TrustRoute-StrongestQueried,2,"```python
def division_elements(t1, t2):
    return tuple(a // b for a, b in zip(t1, t2))
```",0.00070258,21.382062911987305,0,0,cand-deepseek-r1,stage2_strongest_queried,
mbpp,Mbpp/420,TrustRoute-StrongestQueried,2,"```python
def cube_Sum(n):
    sum_cubes = 0
    for i in range(1, n + 1):
        sum_cubes += (2 * i) ** 3
    return sum_cubes
```",0.0007764800000000001,52.023635387420654,0,0,cand-deepseek-r1,stage2_strongest_queried,
mbpp,Mbpp/68,TrustRoute-StrongestQueried,2,"```python
def is_Monotonic(arr):
    inc = dec = True
    for i in range(1, len(arr)):
        if arr[i] > arr[i-1]:
            dec = False
        if arr[i] < arr[i-1]:
            inc = False
    return inc or dec
```",0.0009945400000000001,51.77110028266907,0,0,cand-deepseek-r1,stage2_strongest_queried,
mbpp,Mbpp/14,TrustRoute-StrongestQueried,2,"```python
def find_Volume(b, h, l):
    return 0.5 * b * h * l
```",0.00047281,29.23050880432129,0,0,cand-deepseek-r1,stage2_strongest_queried,
mbpp,Mbpp/557,TrustRoute-StrongestQueried,2,"```python
def toggle_string(s):
    return s.swapcase()
```",0.00044199999999999996,30.43153214454651,0,0,cand-deepseek-r1,stage2_strongest_queried,
mbpp,Mbpp/804,TrustRoute-StrongestQueried,2,"```python
def is_product_even(numbers):
    return any(n % 2 == 0 for n in numbers)
```",0.0004471,11.081443786621094,0,0,cand-deepseek-r1,stage2_strongest_queried,
mbpp,Mbpp/479,TrustRoute-StrongestQueried,2,"```python
def first_Digit(n):
    return int(str(abs(n))[0])
```",0.0006075200000000001,30.871198892593384,0,0,cand-deepseek-r1,stage2_strongest_queried,
mbpp,Mbpp/57,TrustRoute-StrongestQueried,2,"```python
def find_Max_Num(arr):
    arr.sort(reverse=True)
    return int(''.join(map(str, arr)))
```",0.00047596,43.95194172859192,0,0,cand-deepseek-r1,stage2_strongest_queried,
mbpp,Mbpp/432,TrustRoute-StrongestQueried,2,"```python
def median_trapezium(a, b, c):
    return (a + b) / 2
```",0.0007482100000000001,21.437330722808838,0,0,cand-deepseek-r1,stage2_strongest_queried,
mbpp,Mbpp/456,TrustRoute-StrongestQueried,2,"```python
def reverse_string_list(lst):
    return [s[::-1] for s in lst]
```",0.00042595999999999997,12.948178768157959,0,0,cand-deepseek-r1,stage2_strongest_queried,
mbpp,Mbpp/638,TrustRoute-StrongestQueried,2,"import math

def wind_chill(v, t):
    w = 13.12 + 0.6215*t - 11.37*(v**0.16) + 0.3965*t*(v**0.16)
    return int(round(w))

assert wind_chill(120, 35) == 40",0.00263995,36.77397131919861,0,0,cand-gpt-5-mini,stage2_strongest_queried,
mbpp,Mbpp/476,TrustRoute-StrongestQueried,2,"```python
def big_sum(arr):
    return max(arr) + min(arr)
```",0.00041504,37.68016028404236,0,0,cand-deepseek-r1,stage2_strongest_queried,
mbpp,Mbpp/427,TrustRoute-StrongestQueried,2,"```python
def change_date_format(date):
    return '-'.join(date.split('-')[::-1])
```",0.00050146,17.308525562286377,0,0,cand-deepseek-r1,stage2_strongest_queried,
mbpp,Mbpp/309,TrustRoute-StrongestQueried,2,"```python
def maximum(a, b):
  return max(a, b)
```",0.0005480999999999999,8.992871046066284,0,0,cand-gemini-2.5-flash,stage2_strongest_queried,
mbpp,Mbpp/754,TrustRoute-StrongestQueried,2,"```python
def extract_index_list(l1, l2, l3):
    """"""
    Finds elements that appear in all three lists at the same index.

    Args:
        l1 (list): The first list.
        l2 (list): The second list.
        l3 (list): The third list.

    Returns:
        list: A list containing elements that are common to all three lists
              at the same index.
    """"""
    min_len = min(len(l1), len(l2), len(l3))
    return [l1[i] for i in range(min_len) if l1[i] == l2[i] == l3[i]]

```",0.0033652000000000005,14.757280111312866,0,0,cand-gemini-2.5-flash,stage2_strongest_queried,
mbpp,Mbpp/576,TrustRoute-StrongestQueried,2,"```python
def is_Sub_Array(main_list, sub_list):
    n = len(main_list)
    m = len(sub_list)

    if m == 0:
        return True
    if m > n:
        return False

    for i in range(n - m + 1):
        if main_list[i : i + m] == sub_list:
            return True
    return False
```",0.0043633,29.639389514923096,0,0,cand-gemini-2.5-flash,stage2_strongest_queried,
mbpp,Mbpp/391,TrustRoute-StrongestQueried,2,"```python
def convert_list_dictionary(list1, list2, list3):
    return [{k1: {k2: v}} for k1, k2, v in zip(list1, list2, list3)]
```",0.00276735,16.418540954589844,0,0,cand-gemini-2.5-flash,stage2_strongest_queried,
mbpp,Mbpp/554,TrustRoute-StrongestQueried,2,"def Split(lst):
    return [x for x in lst if x % 2 != 0]

assert Split([1,2,3,4,5,6]) == [1,3,5]",0.00101435,12.33358120918274,0,0,cand-gpt-5-mini,stage2_strongest_queried,
mbpp,Mbpp/167,TrustRoute-StrongestQueried,2,"```python
def next_power_of_2(n):
    power = 1
    while power < n:
        power *= 2
    return power
```",0.006147949999999999,20.122259378433228,0,0,cand-gemini-2.5-flash,stage2_strongest_queried,
mbpp,Mbpp/165,TrustRoute-StrongestQueried,2,"```python
def count_char_position(s: str) -> int:
    """"""
    Counts the number of characters in a string that occur at the same position
    in the string as in the English alphabet (case insensitive).

    Args:
        s: The input string.

    Returns:
        The count of characters matching their alphabetical position.
    """"""
    count = 0
    for i, char in enumerate(s.lower()):
        if 'a' <= char <= 'z':
            if ord(char) - ord('a') == i:
                count += 1
    return count
```",0.0028469999999999997,26.05380940437317,0,0,cand-gemini-2.5-flash,stage2_strongest_queried,
mbpp,Mbpp/305,TrustRoute-StrongestQueried,2,"```python
def start_withp(word_list):
    found_p_words = []
    for s in word_list:
        for word in s.split():
            if word.lower().startswith('p'):
                found_p_words.append(word)
                if len(found_p_words) == 2:
                    return tuple(found_p_words)
    return tuple(found_p_words) # Should only be reached if fewer than 2 words are found
```",0.0031264,27.815109968185425,0,0,cand-gemini-2.5-flash,stage2_strongest_queried,
mbpp,Mbpp/753,TrustRoute-StrongestQueried,2,"```python
def min_k(records, k):
    return sorted(records, key=lambda x: x[1])[:k]
```",0.0005840099999999999,21.59261202812195,0,0,cand-deepseek-r1,stage2_strongest_queried,
mbpp,Mbpp/460,TrustRoute-StrongestQueried,2,"```python
def Extract(lst):
    return [sublist[0] for sublist in lst]
```",0.00042473,26.1690833568573,0,0,cand-deepseek-r1,stage2_strongest_queried,
mbpp,Mbpp/94,TrustRoute-StrongestQueried,2,"```python
def index_minimum(lst):
    return min(lst, key=lambda x: x[1])[0]
```",0.00060972,16.50674533843994,0,0,cand-deepseek-r1,stage2_strongest_queried,
mbpp,Mbpp/796,TrustRoute-StrongestQueried,2,"```python
def return_sum(d):
    return sum(d.values())
```",0.00037679999999999994,28.891369342803955,0,0,cand-deepseek-r1,stage2_strongest_queried,
mbpp,Mbpp/787,TrustRoute-StrongestQueried,2,"```python
import re

def text_match_three(text):
    return bool(re.search(r'abbb', text))
```",0.0007742999999999999,16.987435817718506,0,0,cand-deepseek-r1,stage2_strongest_queried,
mbpp,Mbpp/239,TrustRoute-StrongestQueried,2,"```python
def get_total_number_of_sequences(m, n):
    def dfs(last, length):
        if length == n:
            return 1
        total = 0
        for next_val in range(2 * last, m + 1):
            total += dfs(next_val, length + 1)
        return total
    
    total_sequences = 0
    for first in range(1, m + 1):
        total_sequences += dfs(first, 1)
    return total_sequences
```",0.0014437,29.076666831970215,0,0,cand-deepseek-r1,stage2_strongest_queried,
mbpp,Mbpp/799,TrustRoute-StrongestQueried,2,"```python
def left_rotate(n, d):
    return ((n << d) | (n >> (32 - d))) & 0xFFFFFFFF
```",0.00082476,49.184584617614746,0,0,cand-deepseek-r1,stage2_strongest_queried,
mbpp,Mbpp/730,TrustRoute-StrongestQueried,2,"```python
def consecutive_duplicates(lst):
    return [lst[i] for i in range(len(lst)) if i == 0 or lst[i] != lst[i-1]]
```",0.00074416,21.630600452423096,0,0,cand-deepseek-r1,stage2_strongest_queried,
mbpp,Mbpp/588,TrustRoute-StrongestQueried,2,"```python
def big_diff(nums):
    return max(nums) - min(nums)
```",0.00039083999999999994,25.572401523590088,0,0,cand-deepseek-r1,stage2_strongest_queried,
mbpp,Mbpp/234,TrustRoute-StrongestQueried,2,"```python
def volume_cube(side):
    return side ** 3
```",0.00036708,76.69599270820618,0,0,cand-deepseek-r1,stage2_strongest_queried,
mbpp,Mbpp/445,TrustRoute-StrongestQueried,2,"```python
def index_multiplication(tuple1, tuple2):
    return tuple(
        tuple(a * b for a, b in zip(t1, t2))
        for t1, t2 in zip(tuple1, tuple2)
    )
```",0.0008805099999999999,17.566925287246704,0,0,cand-deepseek-r1,stage2_strongest_queried,
mbpp,Mbpp/92,TrustRoute-StrongestQueried,2,"```python
def is_undulating(n):
    s = str(n)
    if len(s) < 3:
        return False
    if len(set(s)) != 2:
        return False
    for i in range(1, len(s)):
        if s[i] == s[i-1]:
            return False
    return True
```",0.0012252200000000002,30.931541919708252,0,0,cand-deepseek-r1,stage2_strongest_queried,
mbpp,Mbpp/272,TrustRoute-StrongestQueried,2,"def rear_extract(items):
    return [t[-1] for t in items]

assert rear_extract([(1, 'Rash', 21), (2, 'Varsha', 20), (3, 'Kil', 19)]) == [21, 20, 19]",0.00075895,9.020275831222534,0,0,cand-gpt-5-mini,stage2_strongest_queried,
mbpp,Mbpp/720,TrustRoute-StrongestQueried,2,"```python
def add_dict_to_tuple(t, d):
    return t + (d,)
```",0.0005543,15.947989225387573,0,0,cand-deepseek-r1,stage2_strongest_queried,
mbpp,Mbpp/273,TrustRoute-StrongestQueried,2,"```python
def substract_elements(tuple1, tuple2):
    """"""
    Subtracts the elements of the second tuple from the elements of the first tuple
    with the same index.
    """"""
    return tuple(x - y for x, y in zip(tuple1, tuple2))
```",0.0007612,9.789319038391113,0,0,cand-gemini-2.5-flash,stage2_strongest_queried,
mbpp,Mbpp/572,TrustRoute-StrongestQueried,2,"```python
from collections import Counter

def two_unique_nums(nums):
    counts = Counter(nums)
    return [num for num in nums if counts[num] == 1]
```",0.00347845,17.720481395721436,0,0,cand-gemini-2.5-flash,stage2_strongest_queried,
mbpp,Mbpp/806,TrustRoute-StrongestQueried,2,"import re

def max_run_uppercase(s):
    return max((len(m.group()) for m in re.finditer('[A-Z]+', s)), default=0)

assert max_run_uppercase('GeMKSForGERksISBESt') == 5",0.0012331500000000001,14.753718852996826,0,0,cand-gpt-5-mini,stage2_strongest_queried,
mbpp,Mbpp/109,TrustRoute-StrongestQueried,2,"```python
def odd_Equivalent(s, n):
    count = 0
    length = len(s)
    for i in range(length):
        if s[(i - n) % length] == '1':
            count += 1
    return count
```",0.00195681,41.009387731552124,0,0,cand-deepseek-r1,stage2_strongest_queried,
mbpp,Mbpp/18,TrustRoute-StrongestQueried,2,"```python
def remove_dirty_chars(string1, string2):
    return ''.join(c for c in string1 if c not in string2)
```",0.0005781299999999999,41.7867534160614,0,0,cand-deepseek-r1,stage2_strongest_queried,
mbpp,Mbpp/569,TrustRoute-StrongestQueried,2,"```python
def sort_sublists(list_of_lists):
    return [sorted(sublist) for sublist in list_of_lists]
```",0.0014536999999999998,15.481097221374512,0,0,cand-gemini-2.5-flash,stage2_strongest_queried,
mbpp,Mbpp/398,TrustRoute-StrongestQueried,2,"```python
def sum_of_digits(nums):
    return sum(int(d) for n in nums for d in str(n))
```",0.00096763,22.064892053604126,0,0,cand-deepseek-r1,stage2_strongest_queried,
mbpp,Mbpp/255,TrustRoute-StrongestQueried,2,"from itertools import combinations_with_replacement

def combinations_colors(lst, n):
    return [tuple(c) for c in combinations_with_replacement(lst, n)]

assert combinations_colors([""Red"",""Green"",""Blue""], 1) == [('Red',), ('Green',), ('Blue',)]",0.0014892500000000001,15.0604887008667,0,0,cand-gpt-5-mini,stage2_strongest_queried,
mbpp,Mbpp/166,TrustRoute-StrongestQueried,2,"def find_even_pair(a):
    e = sum(1 for x in a if x % 2 == 0)
    o = len(a) - e
    return e * (e - 1) // 2 + o * (o - 1) // 2

assert find_even_pair([5, 4, 7, 2, 1]) == 4",0.00143725,15.013161897659302,0,0,cand-gpt-5-mini,stage2_strongest_queried,
mbpp,Mbpp/269,TrustRoute-StrongestQueried,2,"```python
def ascii_value(char: str) -> int:
    """"""
    Finds the ASCII value of a character.
    """"""
    return ord(char)
```",0.0005648,8.294472694396973,0,0,cand-gemini-2.5-flash,stage2_strongest_queried,
mbpp,Mbpp/474,TrustRoute-StrongestQueried,2,"```python
def replace_char(string, old_char, new_char):
    return string.replace(old_char, new_char)
```",0.00058935,14.333632946014404,0,0,cand-deepseek-r1,stage2_strongest_queried,
mbpp,Mbpp/266,TrustRoute-StrongestQueried,2,"```python
def lateralsurface_cube(side):
  """"""
  Calculates the lateral surface area of a cube given its side length.

  Args:
    side: The length of one side of the cube.

  Returns:
    The lateral surface area of the cube.
  """"""
  return 4 * side * side

assert lateralsurface_cube(5) == 100
```",0.0007442,9.151095867156982,0,0,cand-gemini-2.5-flash,stage2_strongest_queried,
mbpp,Mbpp/227,TrustRoute-StrongestQueried,2,"```python
def min_of_three(a, b, c):
  """"""
  Finds the minimum of three numbers.
  """"""
  return min(a, b, c)
```",0.00083745,7.865634441375732,0,0,cand-gemini-2.5-flash,stage2_strongest_queried,
mbpp,Mbpp/784,TrustRoute-StrongestQueried,2,"```python
def mul_even_odd(numbers):
    first_even = None
    first_odd = None
    for num in numbers:
        if first_even is None and num % 2 == 0:
            first_even = num
        if first_odd is None and num % 2 != 0:
            first_odd = num
        if first_even is not None and first_odd is not None:
            return first_even * first_odd
    return None # Should not be reached if both are guaranteed to be found
```",0.00301415,15.442495107650757,0,0,cand-gemini-2.5-flash,stage2_strongest_queried,
mbpp,Mbpp/230,TrustRoute-StrongestQueried,2,"def replace_blank(s, ch):
    return s.replace(' ', ch)

assert replace_blank(""hello people"", '@') == ""hello@people""",0.00038542,31.006972312927246,0,0,cand-gpt-5-mini,stage2_strongest_queried,
mbpp,Mbpp/808,TrustRoute-StrongestQueried,2,"def check_K(tup, k):
    """"""Return True if k is in tuple tup.""""""
    return k in tup

# example test
assert check_K((10, 4, 5, 6, 8), 6) == True",0.00040675,5.085454702377319,0,0,cand-gpt-5-mini,stage1_early_stop,
mbpp,Mbpp/120,TrustRoute-StrongestQueried,2,"def max_product_tuple(pairs):
    return max(abs(a * b) for a, b in pairs) if pairs else 0

assert max_product_tuple([(2, 7), (2, 6), (1, 8), (4, 9)]) == 36",0.00162579,27.749148845672607,0,0,cand-gpt-5-mini,stage2_strongest_queried,
mbpp,Mbpp/414,TrustRoute-StrongestQueried,2,"```python
def overlapping(seq1, seq2):
    """"""
    Checks if any value from seq1 exists in seq2.
    """"""
    return bool(set(seq1).intersection(set(seq2)))
```",0.0033896,6.388506650924683,0,0,cand-gemini-2.5-flash,stage1_early_stop,
mbpp,Mbpp/128,TrustRoute-StrongestQueried,2,"```python
def long_words(n, text):
  """"""
  Finds words longer than n characters from a given string of words.

  Args:
    n: The minimum length a word must exceed.
    text: A string containing words separated by spaces.

  Returns:
    A list of words from the text that are longer than n characters.
  """"""
  return [word for word in text.split() if len(word) > n]
```",0.0008914999999999999,3.515184164047241,0,0,cand-gemini-2.5-flash,stage1_early_stop,
mbpp,Mbpp/451,TrustRoute-StrongestQueried,2,"```python
def remove_whitespaces(s: str) -> str:
    return ''.join(s.split())
```",0.00429385,22.652960538864136,0,0,cand-gemini-2.5-flash,stage2_strongest_queried,
mbpp,Mbpp/590,TrustRoute-StrongestQueried,2,"```python
import math

def polar_rect(r, theta):
    x = r * math.cos(theta)
    y = r * math.sin(theta)
    return (x, y)
```",0.015416750000000002,40.244821071624756,0,0,cand-gemini-2.5-flash,stage2_strongest_queried,
mbpp,Mbpp/436,TrustRoute-StrongestQueried,2,"```python
def neg_nos(numbers):
  return [num for num in numbers if num < 0]
```",0.00044592,11.48831295967102,0,0,cand-gemini-2.5-flash,stage2_strongest_queried,
mbpp,Mbpp/463,TrustRoute-StrongestQueried,2,"```python
def max_subarray_product(nums: list[int]) -> int:
    if not nums:
        return 0

    max_so_far = nums[0]
    min_ending_here = nums[0]
    max_ending_here = nums[0]

    for i in range(1, len(nums)):
        num = nums[i]
        
        # When num is negative, it swaps the roles of max_ending_here and min_ending_here
        # because a large negative * negative becomes a large positive,
        # and a small negative * negative becomes a small positive.
        temp_max_ending_here = max_ending_here 

        max_ending_here = max(num, num * max_ending_here, num * min_ending_here)
        min_ending_here = min(num, num * temp_max_ending_here, num * min_ending_here)
        
        max_so_far = max(max_so_far, max_ending_here)
        
    return max_so_far
```",0.02028595,46.559571743011475,0,0,cand-gemini-2.5-flash,stage2_strongest_queried,
mbpp,Mbpp/618,TrustRoute-StrongestQueried,2,"```python
def div_list(list1, list2):
    return [a / b for a, b in zip(list1, list2)]
```",0.00144813,9.930899858474731,0,0,cand-gemini-2.5-flash,stage2_strongest_queried,
mbpp,Mbpp/237,TrustRoute-StrongestQueried,2,"```python
from collections import Counter

def check_occurences(data):
    """"""
    Takes a list of tuples, treats tuples with the same elements (regardless of order)
    as identical, and returns a dictionary mapping each unique ""canonical"" tuple
    to its count.
    """"""
    canonical_tuples = [tuple(sorted(t)) for t in data]
    return dict(Counter(canonical_tuples))

```",0.0046877,8.918816566467285,0,0,cand-gemini-2.5-flash,stage1_early_stop,
mbpp,Mbpp/104,TrustRoute-StrongestQueried,2,"```python
def sort_sublists(list_of_lists):
  """"""
  Sorts each sublist of strings in a given list of lists.
  """"""
  return [sorted(sublist) for sublist in list_of_lists]
```",0.0003743,1.756335735321045,0,0,cand-gemini-2.5-flash,stage1_early_stop,
mbpp,Mbpp/390,TrustRoute-StrongestQueried,2,"```python
def add_string(data_list, format_string):
    return [format_string.format(item) for item in data_list]
```",0.00048852,6.836140394210815,0,0,cand-gemini-2.5-flash,stage2_strongest_queried,
mbpp,Mbpp/87,TrustRoute-StrongestQueried,2,"```python
def merge_dictionaries_three(dict1, dict2, dict3):
  return {**dict1, **dict2, **dict3}
```",0.0023158700000000003,13.445708513259888,0,0,cand-gemini-2.5-flash,stage2_strongest_queried,
mbpp,Mbpp/312,TrustRoute-StrongestQueried,2,"```python
import math

def volume_cone(r, h):
    return (1/3) * math.pi * (r ** 2) * h
```",0.0006437600000000001,11.738560438156128,0,0,cand-gemini-2.5-flash,stage2_strongest_queried,
