dataset,task_id,method,seed,answer,cost_usd,latency_s,prompt_tokens,completion_tokens,agent_used,reason,error
mmlu,mmlu-4472,TrustRoute-StrongestQueried,2,"To solve the problem, we need to set up equations based on the rates at which Rowena and Ruby can paint the room.

1. **Determine the rates of Rowena and Ruby:**
   - Rowena's rate: \( \frac{1}{14} \) of the room per hour.
   - Ruby's rate: \( \frac{1}{6} \) of the room per hour.

2. **Set up the equations based on the problem statement:**
   - When Rowena paints for \( x \) hours and Ruby paints for \( y \) hours, they finish half of the painting:
     \[
     \frac{x}{14} + \frac{y}{6} = \frac{1}{2}
     \]
   - When Rowena paints for \( y \) hours and Ruby paints for \( x \) hours, they finish the whole room:
     \[
     \frac{y}{14} + \frac{x}{6} = 1
     \]

3. **Multiply the first equation by 42 (the least common multiple of 14 and 6) to eliminate the fractions:**
   \[
   3x + 7y = 21 \quad \text{(Equation 1)}
   \]

4. **Multiply the second equation by 42 as well:**
   \[
   3y + 7x = 42 \quad \text{(Equation 2)}
   \]

5. **Now we have a system of linear equations:**
   - Equation 1: \( 3x + 7y = 21 \)
   - Equation 2: \( 7x + 3y = 42 \)

6. **We can solve this system using substitution or elimination. Let's use elimination. Multiply Equation 1 by 7 and Equation 2 by 3:**
   - From Equation 1:
     \[
     21x + 49y = 147 \quad \text{(Equation 3)}
     \]
   - From Equation 2:
     \[
     21x + 9y = 126 \quad \text{(Equation 4)}
     \]

7. **Now subtract Equation 4 from Equation 3:**
   \[
   (21x + 49y) - (21x + 9y) = 147 - 126
   \]
   \[
   40y = 21
   \]
   \[
   y = \frac{21}{40}
   \]

8. **Substitute \( y = \frac{21}{40} \) back into Equation 1 to find \( x \):**
   \[
   3x + 7\left(\frac{21}{40}\right) = 21
   \]
   \[
   3x + \frac{147}{40} = 21
   \]
   \[
   3x = 21 - \frac{147}{40}
   \]
   \[
   3x = \frac{840}{40} - \frac{147}{40} = \frac{693}{40}
   \]
   \[
   x = \frac{693}{120} = \frac{231}{40}
   \]

9. **Thus, the ordered pair \( (x, y) \) is:**
   \[
   \left(\frac{231}{40}, \frac{21}{40}\right)
   \]

The correct answer is **C**.",0.00047759999999999995,8.320138692855835,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-4964,TrustRoute-StrongestQueried,2,A,2.8499999999999995e-05,1.2947828769683838,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-9135,TrustRoute-StrongestQueried,2,B,2.8199999999999994e-05,1.2489275932312012,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-9690,TrustRoute-StrongestQueried,2,B,2.5499999999999996e-05,1.6811912059783936,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-2138,TrustRoute-StrongestQueried,2,C,3.105e-05,1.157233476638794,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-10956,TrustRoute-StrongestQueried,2,A,5.85e-05,1.467543601989746,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-9744,TrustRoute-StrongestQueried,2,A,1.6199999999999997e-05,1.4696893692016602,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-5405,TrustRoute-StrongestQueried,2,C,2.085e-05,1.3333594799041748,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-11669,TrustRoute-StrongestQueried,2,A,4.26e-05,1.1991198062896729,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-9520,TrustRoute-StrongestQueried,2,A,1.8299999999999998e-05,1.987609624862671,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-7930,TrustRoute-StrongestQueried,2,A,1.6199999999999997e-05,2.4613101482391357,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-13,TrustRoute-StrongestQueried,2,B,2.8499999999999995e-05,1.2750492095947266,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-4043,TrustRoute-StrongestQueried,2,B,1.875e-05,1.4728748798370361,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-13855,TrustRoute-StrongestQueried,2,C,2.16e-05,1.4621903896331787,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-13957,TrustRoute-StrongestQueried,2,A,1.8599999999999998e-05,1.969484806060791,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-11516,TrustRoute-StrongestQueried,2,A,6.45e-05,1.4352271556854248,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-102,TrustRoute-StrongestQueried,2,A,1.7549999999999996e-05,1.348534345626831,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-3325,TrustRoute-StrongestQueried,2,C,4.305e-05,1.5142278671264648,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-5471,TrustRoute-StrongestQueried,2,B,2.8049999999999994e-05,1.1480739116668701,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-10357,TrustRoute-StrongestQueried,2,D,2.5799999999999997e-05,1.368213415145874,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-1304,TrustRoute-StrongestQueried,2,C,1.9499999999999996e-05,1.3065698146820068,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-2990,TrustRoute-StrongestQueried,2,A,1.7249999999999996e-05,1.330794334411621,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-3095,TrustRoute-StrongestQueried,2,D,2.4899999999999995e-05,1.8559248447418213,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-2022,TrustRoute-StrongestQueried,2,C,1.9199999999999996e-05,1.6467440128326416,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-13399,TrustRoute-StrongestQueried,2,D,4.845e-05,1.2613513469696045,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-5746,TrustRoute-StrongestQueried,2,A,6.09e-05,1.191131830215454,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-7104,TrustRoute-StrongestQueried,2,A,2.3249999999999996e-05,1.1608600616455078,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-7558,TrustRoute-StrongestQueried,2,B,1.9049999999999995e-05,1.9455957412719727,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-10697,TrustRoute-StrongestQueried,2,D,5.459999999999999e-05,1.0728485584259033,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-3508,TrustRoute-StrongestQueried,2,B,1.8299999999999998e-05,1.176743984222412,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-2515,TrustRoute-StrongestQueried,2,C,3.0449999999999998e-05,1.3478660583496094,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-1813,TrustRoute-StrongestQueried,2,D,2.3549999999999996e-05,1.1487998962402344,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-3563,TrustRoute-StrongestQueried,2,C,1.6949999999999995e-05,1.2527060508728027,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-5868,TrustRoute-StrongestQueried,2,A,4.59e-05,1.7100350856781006,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-8844,TrustRoute-StrongestQueried,2,B,2.7749999999999994e-05,3.1057541370391846,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-12518,TrustRoute-StrongestQueried,2,C,1.9649999999999997e-05,1.4193954467773438,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-13063,TrustRoute-StrongestQueried,2,C,1.8149999999999997e-05,1.4148716926574707,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-5429,TrustRoute-StrongestQueried,2,D,2.6549999999999998e-05,1.2429113388061523,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-5581,TrustRoute-StrongestQueried,2,D,2.2949999999999995e-05,1.3278250694274902,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-13562,TrustRoute-StrongestQueried,2,B,2.4599999999999998e-05,1.2774534225463867,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-2341,TrustRoute-StrongestQueried,2,B,2.2049999999999997e-05,1.5375065803527832,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-6787,TrustRoute-StrongestQueried,2,A,2.115e-05,1.4882116317749023,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-6546,TrustRoute-StrongestQueried,2,D,2.6549999999999998e-05,1.3680493831634521,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-10137,TrustRoute-StrongestQueried,2,B,1.9349999999999996e-05,1.9317059516906738,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-14017,TrustRoute-StrongestQueried,2,C,1.6949999999999995e-05,1.490687370300293,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-10836,TrustRoute-StrongestQueried,2,A,6.03e-05,1.5222244262695312,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-2663,TrustRoute-StrongestQueried,2,C,1.8449999999999998e-05,1.2525079250335693,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-6923,TrustRoute-StrongestQueried,2,C,2.3399999999999996e-05,1.1806471347808838,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-3199,TrustRoute-StrongestQueried,2,D,3.1349999999999996e-05,1.3061456680297852,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-11152,TrustRoute-StrongestQueried,2,C,4.5299999999999997e-05,1.4680683612823486,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-2043,TrustRoute-StrongestQueried,2,D,1.8899999999999995e-05,1.9488699436187744,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-2930,TrustRoute-StrongestQueried,2,A,1.9799999999999997e-05,1.3576314449310303,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-2823,TrustRoute-StrongestQueried,2,D,2.3699999999999997e-05,2.578045606613159,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-7002,TrustRoute-StrongestQueried,2,D,1.875e-05,1.9272398948669434,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-8030,TrustRoute-StrongestQueried,2,C,2.5649999999999997e-05,1.2380836009979248,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-7410,TrustRoute-StrongestQueried,2,C,1.6199999999999997e-05,2.0697734355926514,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-1834,TrustRoute-StrongestQueried,2,D,3.6e-05,1.4225261211395264,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-7747,TrustRoute-StrongestQueried,2,A,1.8149999999999997e-05,1.4436991214752197,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-6587,TrustRoute-StrongestQueried,2,A,2.3999999999999997e-05,1.235281229019165,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-5318,TrustRoute-StrongestQueried,2,B,2.3399999999999996e-05,1.945552110671997,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-13727,TrustRoute-StrongestQueried,2,D,1.8299999999999998e-05,1.123971700668335,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-1221,TrustRoute-StrongestQueried,2,D,2.8799999999999995e-05,1.9788062572479248,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-4666,TrustRoute-StrongestQueried,2,D,2.2799999999999995e-05,1.6021678447723389,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-3720,TrustRoute-StrongestQueried,2,A,1.9049999999999995e-05,1.7366981506347656,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-1926,TrustRoute-StrongestQueried,2,B,1.7699999999999997e-05,1.6851801872253418,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-4559,TrustRoute-StrongestQueried,2,D,2.1899999999999997e-05,1.1881587505340576,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-6085,TrustRoute-StrongestQueried,2,C,4.8899999999999996e-05,1.6399998664855957,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-6181,TrustRoute-StrongestQueried,2,D,1.9199999999999996e-05,1.4633293151855469,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-12739,TrustRoute-StrongestQueried,2,C,2.2349999999999994e-05,1.21099853515625,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-6321,TrustRoute-StrongestQueried,2,C,1.7849999999999997e-05,1.2362675666809082,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-13052,TrustRoute-StrongestQueried,2,B,1.7399999999999996e-05,1.7066850662231445,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-2410,TrustRoute-StrongestQueried,2,A,1.9049999999999995e-05,1.517338514328003,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-13127,TrustRoute-StrongestQueried,2,C,2.0099999999999997e-05,1.4414417743682861,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-11756,TrustRoute-StrongestQueried,2,B,5.489999999999999e-05,1.8160805702209473,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-835,TrustRoute-StrongestQueried,2,C,2.07e-05,1.5208392143249512,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-3661,TrustRoute-StrongestQueried,2,B,2.2799999999999995e-05,1.625913381576538,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-3504,TrustRoute-StrongestQueried,2,D,1.8149999999999997e-05,1.2900075912475586,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-11496,TrustRoute-StrongestQueried,2,C,6.735e-05,2.0223474502563477,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-6009,TrustRoute-StrongestQueried,2,A,4.095e-05,1.8346798419952393,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-8291,TrustRoute-StrongestQueried,2,C,2.3849999999999997e-05,1.2776069641113281,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-7768,TrustRoute-StrongestQueried,2,D,1.8599999999999998e-05,1.9440841674804688,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-7163,TrustRoute-StrongestQueried,2,A,1.8449999999999998e-05,1.6452217102050781,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-10680,TrustRoute-StrongestQueried,2,B,5.955e-05,1.5253477096557617,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-10814,TrustRoute-StrongestQueried,2,C,4.98e-05,1.5837197303771973,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-10384,TrustRoute-StrongestQueried,2,B,2.5199999999999996e-05,1.8462152481079102,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-4899,TrustRoute-StrongestQueried,2,D,1.8899999999999995e-05,1.5773229598999023,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-1607,TrustRoute-StrongestQueried,2,A,1.8299999999999998e-05,1.629683256149292,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-12435,TrustRoute-StrongestQueried,2,B,4.32e-05,1.7269549369812012,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-8365,TrustRoute-StrongestQueried,2,C,2.0249999999999998e-05,1.1549911499023438,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-2105,TrustRoute-StrongestQueried,2,B,2.2349999999999994e-05,1.7583184242248535,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-12976,TrustRoute-StrongestQueried,2,C,1.8299999999999998e-05,1.1442241668701172,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-11997,TrustRoute-StrongestQueried,2,A,5.37e-05,1.816833257675171,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-4931,TrustRoute-StrongestQueried,2,D,2.3999999999999997e-05,1.143613338470459,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-6066,TrustRoute-StrongestQueried,2,B,9.494999999999999e-05,1.6801729202270508,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-8654,TrustRoute-StrongestQueried,2,B,2.67e-05,1.0727870464324951,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-13613,TrustRoute-StrongestQueried,2,D,2.3549999999999996e-05,1.2278084754943848,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-5240,TrustRoute-StrongestQueried,2,B,2.6249999999999998e-05,2.113192558288574,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-6265,TrustRoute-StrongestQueried,2,C,1.7099999999999996e-05,1.3690078258514404,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-12158,TrustRoute-StrongestQueried,2,C,5.6699999999999996e-05,1.6415519714355469,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-2790,TrustRoute-StrongestQueried,2,A,1.9199999999999996e-05,1.2988719940185547,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-8596,TrustRoute-StrongestQueried,2,A,2.7149999999999996e-05,1.2523858547210693,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-9675,TrustRoute-StrongestQueried,2,D,1.7099999999999996e-05,1.5461673736572266,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-6157,TrustRoute-StrongestQueried,2,D,1.6649999999999998e-05,1.7030301094055176,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-13142,TrustRoute-StrongestQueried,2,B,1.7999999999999997e-05,1.3309459686279297,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-9509,TrustRoute-StrongestQueried,2,B,1.9049999999999995e-05,1.231832504272461,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-8687,TrustRoute-StrongestQueried,2,B,2.6999999999999996e-05,1.572310447692871,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-11144,TrustRoute-StrongestQueried,2,B,3.975e-05,1.678389310836792,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-3889,TrustRoute-StrongestQueried,2,A,3.12e-05,1.7777957916259766,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-9600,TrustRoute-StrongestQueried,2,C,3.15e-05,1.2867259979248047,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-13685,TrustRoute-StrongestQueried,2,C,2.3249999999999996e-05,1.4545371532440186,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-4750,TrustRoute-StrongestQueried,2,B,2.2799999999999995e-05,1.538940191268921,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-9242,TrustRoute-StrongestQueried,2,B,2.5799999999999997e-05,1.7203161716461182,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-4966,TrustRoute-StrongestQueried,2,C,2.9849999999999997e-05,1.2377398014068604,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-9211,TrustRoute-StrongestQueried,2,B,2.8799999999999995e-05,1.2995071411132812,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-13798,TrustRoute-StrongestQueried,2,D,1.875e-05,1.3643229007720947,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-8091,TrustRoute-StrongestQueried,2,C,1.9199999999999996e-05,1.1979780197143555,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-1614,TrustRoute-StrongestQueried,2,C,2.0399999999999998e-05,1.443542242050171,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-856,TrustRoute-StrongestQueried,2,D,2.2649999999999995e-05,1.1956024169921875,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-7829,TrustRoute-StrongestQueried,2,C,1.6949999999999995e-05,2.2734158039093018,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-3895,TrustRoute-StrongestQueried,2,D,1.7699999999999997e-05,1.064652919769287,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-12422,TrustRoute-StrongestQueried,2,D,4.71e-05,2.6711316108703613,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-7426,TrustRoute-StrongestQueried,2,B,2.0099999999999997e-05,1.097639560699463,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-6215,TrustRoute-StrongestQueried,2,B,2.085e-05,1.4618117809295654,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-11373,TrustRoute-StrongestQueried,2,B,5.1750000000000004e-05,1.1983001232147217,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-7252,TrustRoute-StrongestQueried,2,C,1.8299999999999998e-05,1.8738136291503906,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-11728,TrustRoute-StrongestQueried,2,C,3.345e-05,1.1617751121520996,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-12557,TrustRoute-StrongestQueried,2,D,2.2499999999999995e-05,1.1512682437896729,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-4870,TrustRoute-StrongestQueried,2,A,2.4149999999999997e-05,1.2255172729492188,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-6348,TrustRoute-StrongestQueried,2,D,2.3549999999999996e-05,1.5181052684783936,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-7187,TrustRoute-StrongestQueried,2,A,2.115e-05,1.772040605545044,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-11207,TrustRoute-StrongestQueried,2,C,4.335e-05,1.2108433246612549,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-9635,TrustRoute-StrongestQueried,2,C,1.9799999999999997e-05,1.3176534175872803,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-2560,TrustRoute-StrongestQueried,2,C,2.07e-05,1.1826443672180176,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-6007,TrustRoute-StrongestQueried,2,C,7.845e-05,1.1949613094329834,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-10602,TrustRoute-StrongestQueried,2,A,2.8049999999999994e-05,1.5318796634674072,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-8675,TrustRoute-StrongestQueried,2,A,2.8199999999999994e-05,1.3654170036315918,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-12680,TrustRoute-StrongestQueried,2,C,1.9799999999999997e-05,1.2787196636199951,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-1717,TrustRoute-StrongestQueried,2,B,1.9799999999999997e-05,1.5265460014343262,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-8205,TrustRoute-StrongestQueried,2,C,1.9799999999999997e-05,1.8344876766204834,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-3433,TrustRoute-StrongestQueried,2,B,5.1e-05,1.6191189289093018,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-8323,TrustRoute-StrongestQueried,2,B,1.6949999999999995e-05,1.3611469268798828,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-9510,TrustRoute-StrongestQueried,2,D,2.0099999999999997e-05,1.7011218070983887,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-4138,TrustRoute-StrongestQueried,2,A,2.085e-05,1.4875059127807617,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-8845,TrustRoute-StrongestQueried,2,B,2.6999999999999996e-05,1.51426100730896,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-8544,TrustRoute-StrongestQueried,2,B,2.8049999999999994e-05,1.1132597923278809,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-13716,TrustRoute-StrongestQueried,2,A,1.9049999999999995e-05,1.7827930450439453,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-9051,TrustRoute-StrongestQueried,2,B,2.6999999999999996e-05,1.6969249248504639,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-6617,TrustRoute-StrongestQueried,2,A,2.4599999999999998e-05,1.454075813293457,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-11495,TrustRoute-StrongestQueried,2,D,3.9149999999999996e-05,1.261864185333252,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-4168,TrustRoute-StrongestQueried,2,D,2.085e-05,1.5894453525543213,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-11218,TrustRoute-StrongestQueried,2,A,6.9e-05,1.4471216201782227,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-6384,TrustRoute-StrongestQueried,2,B,1.7549999999999996e-05,1.6251959800720215,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-2645,TrustRoute-StrongestQueried,2,B,1.8299999999999998e-05,1.296931505203247,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-13875,TrustRoute-StrongestQueried,2,D,1.7249999999999996e-05,1.208007574081421,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-2908,TrustRoute-StrongestQueried,2,C,1.9049999999999995e-05,1.8602359294891357,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-6140,TrustRoute-StrongestQueried,2,D,2.07e-05,1.8796138763427734,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-2051,TrustRoute-StrongestQueried,2,A,1.6499999999999998e-05,1.2258784770965576,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-5812,TrustRoute-StrongestQueried,2,D,7.199999999999999e-05,1.2016558647155762,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-4845,TrustRoute-StrongestQueried,2,A,2.9699999999999997e-05,1.5390594005584717,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-12794,TrustRoute-StrongestQueried,2,B,2.16e-05,1.7565443515777588,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-9516,TrustRoute-StrongestQueried,2,D,2.13e-05,1.6132392883300781,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-2080,TrustRoute-StrongestQueried,2,B,2.2949999999999995e-05,1.4491565227508545,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-7919,TrustRoute-StrongestQueried,2,A,1.7099999999999996e-05,1.9585461616516113,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-3215,TrustRoute-StrongestQueried,2,B,2.4299999999999998e-05,1.7308979034423828,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-10334,TrustRoute-StrongestQueried,2,A,2.2499999999999995e-05,1.9482643604278564,0,0,cand-gpt-4o-mini,stage1_early_stop,
